144	176
117	125
209	230
80	157
194	197
109	137
94	231
193	214
198	208
93	200
173	176
121	135
50	189
82	234
105	114
54	136
6	47
191	199
28	70
23	35
157	234
2	28
59	66
106	107
6	11
123	145
203	217
4	195
13	28
23	71
92	127
120	223
80	209
33	36
238	239
171	210
85	233
89	238
166	181
99	146
122	209
108	115
155	162
55	171
182	197
45	179
230	241
72	126
149	230
157	172
67	195
143	158
80	229
104	235
62	183
112	146
74	82
126	145
130	226
130	149
172	173
0	70
5	14
28	71
216	223
95	169
118	218
23	34
59	69
7	67
200	203
125	175
190	196
57	145
213	225
3	29
211	222
154	181
174	176
92	120
47	219
152	172
52	193
56	132
76	78
89	237
204	234
51	214
75	236
17	43
60	126
97	231
69	137
55	72
115	146
128	177
58	62
80	87
80	230
184	196
223	237
227	230
109	135
17	23
108	231
97	146
231	235
69	109
197	201
68	201
92	215
96	146
68	88
172	174
0	71
161	180
57	116
66	109
14	100
8	29
122	167
14	23
41	100
13	71
25	29
82	204
68	158
1	195
48	49
78	237
9	21
119	214
123	147
213	224
131	194
13	26
141	182
16	32
154	178
152	173
58	138
190	225
29	61
56	116
76	79
132	201
8	70
155	164
95	111
1	11
105	111
58	63
161	175
111	167
170	198
42	190
165	180
98	104
23	24
74	80
22	67
55	137
97	115
55	62
106	114
68	202
87	205
90	211
237	241
160	235
204	220
133	232
18	24
14	20
118	216
178	180
212	218
153	157
82	205
48	50
129	215
125	173
42	84
75	117
73	199
36	44
26	70
221	233
92	122
220	223
183	194
120	226
57	66
156	161
132	202
42	219
166	168
122	220
177	210
155	167
64	123
18	25
21	71
149	227
42	191
207	223
117	206
97	114
82	230
55	57
106	115
44	189
24	32
101	111
5	11
160	236
113	157
153	156
103	160
103	110
214	221
53	81
42	85
193	225
131	183
41	70
13	24
25	61
127	142
23	67
16	34
26	71
154	176
219	233
58	136
78	207
0	1
134	188
91	241
133	158
14	34
131	147
108	111
155	166
60	121
197	210
55	69
21	70
161	173
29	31
19	25
122	142
109	132
198	213
23	26
13	32
114	152
114	235
33	119
237	239
204	222
122	162
127	149
73	186
16	86
79	229
82	90
44	49
101	160
48	52
20	41
143	210
15	20
85	208
94	160
17	67
13	23
211	226
23	179
16	35
36	46
59	135
36	189
20	94
58	137
105	146
90	230
0	2
114	160
156	163
89	241
14	35
122	218
46	189
55	68
230	234
92	207
54	55
77	238
34	35
157	167
161	172
170	197
167	176
223	227
184	200
89	205
65	116
47	189
37	119
121	137
82	228
55	59
163	202
24	34
90	222
123	139
56	64
5	9
81	136
204	223
132	140
118	223
47	81
13	67
50	200
79	228
82	91
44	50
48	53
63	69
9	25
191	225
133	201
8	61
144	218
96	112
128	170
78	162
0	3
114	161
147	197
63	121
53	179
166	175
127	223
64	126
45	189
73	224
69	116
97	107
169	240
99	115
159	165
129	227
58	59
11	195
27	32
198	203
198	233
22	71
186	199
102	115
20	23
56	210
56	65
5	8
52	53
32	41
118	220
188	232
73	184
36	52
12	13
48	54
20	43
211	228
141	177
120	144
73	84
103	112
31	100
92	118
24	27
0	4
87	241
131	148
37	179
60	116
20	30
72	135
115	235
159	164
21	67
30	34
6	59
161	162
5	19
100	151
199	221
132	170
184	185
188	197
194	222
102	112
58	109
57	126
119	200
15	61
56	66
52	54
213	214
96	115
17	100
46	136
50	119
177	201
125	168
53	93
15	17
42	224
13	20
144	220
74	228
26	67
55	204
92	230
30	86
0	5
134	176
63	123
57	182
171	202
132	183
65	109
40	219
46	51
12	71
97	105
55	65
159	167
30	35
167	173
184	203
184	186
122	138
144	149
74	90
207	218
83	89
122	144
48	189
96	169
0	94
114	231
119	203
62	121
133	210
32	43
12	15
130	222
186	217
115	162
120	204
87	239
147	170
29	195
203	208
42	225
122	194
3	5
207	237
13	100
192	201
16	39
2	70
106	146
45	53
49	50
59	121
116	126
57	68
171	188
104	105
33	51
5	61
119	179
136	179
14	39
118	235
75	228
88	89
60	135
46	48
97	104
103	231
72	137
182	210
55	64
230	238
159	166
78	89
191	213
62	66
132	148
42	185
47	200
98	240
98	99
74	91
83	88
12	100
102	231
88	241
24	38
101	105
56	68
118	211
47	93
154	166
130	223
82	87
128	194
20	71
125	166
158	220
165	228
131	202
13	18
144	222
16	24
130	163
120	122
196	213
63	135
147	201
104	106
33	50
124	228
132	177
4	26
88	90
37	47
164	166
168	176
46	49
97	111
197	220
49	93
11	25
1	3
68	109
157	162
209	211
167	175
113	234
89	91
74	88
97	169
188	192
83	91
106	235
149	159
24	39
114	146
101	104
138	226
56	69
85	198
142	209
108	173
60	63
36	48
69	72
130	220
83	228
96	105
21	23
80	228
91	234
111	231
9	179
9	28
15	18
131	188
99	240
13	17
103	108
55	126
20	100
24	31
205	241
51	179
193	198
37	93
37	46
88	202
112	240
97	110
153	172
103	144
128	139
138	207
161	166
53	97
9	203
167	174
62	64
65	78
236	241
27	39
159	173
115	203
10	71
123	126
98	146
37	50
107	110
36	49
115	167
125	164
162	174
111	113
143	170
91	237
104	112
5	198
57	64
108	146
60	109
13	97
16	26
221	224
55	121
116	121
68	228
92	226
7	11
170	232
104	108
33	48
56	126
98	235
61	70
88	92
198	225
37	45
168	178
2	41
154	156
159	163
163	164
161	165
14	151
168	174
154	240
149	157
81	200
125	159
19	61
9	119
85	196
142	215
36	50
83	230
48	93
11	35
72	83
125	163
162	175
63	66
104	113
136	189
66	68
99	101
51	119
13	15
3	9
211	234
177	232
72	145
1	8
92	227
68	116
196	208
20	102
10	28
0	26
205	239
92	129
147	202
42	193
4	5
17	39
37	189
22	195
46	52
154	157
103	146
88	237
101	113
141	147
161	164
110	112
5	29
155	157
83	205
208	214
6	25
190	213
114	115
8	9
146	235
118	215
202	210
131	210
154	162
96	108
82	83
72	197
6	219
10	150
158	177
125	162
87	234
147	177
53	200
95	99
122	207
3	8
141	170
157	227
16	28
48	235
149	212
205	238
76	236
171	192
156	180
146	160
166	167
175	204
155	176
88	205
46	53
97	99
16	151
49	81
11	29
234	238
148	210
77	229
209	215
0	150
223	240
191	208
75	89
47	53
16	100
102	107
72	170
148	192
58	116
78	115
81	189
24	43
125	157
20	31
0	195
147	148
66	126
160	231
28	38
66	145
108	169
154	163
177	194
79	239
154	210
83	232
162	173
111	114
