101	113
161	164
110	112
5	29
83	205
229	238
208	214
190	213
114	115
86	100
8	9
146	235
118	215
202	210
131	210
154	162
96	108
82	83
159	168
115	169
6	219
125	162
147	177
53	200
95	99
3	8
141	170
116	123
149	212
205	238
33	54
171	192
156	180
146	160
166	167
88	205
46	53
97	99
16	151
49	81
234	238
209	215
0	150
170	202
75	89
47	53
16	100
102	107
148	192
58	116
81	189
24	43
0	195
147	148
57	135
160	231
108	169
154	163
177	194
162	173
111	114
