191	225
133	201
8	61
144	218
92	117
96	112
128	170
78	162
0	3
114	161
63	121
53	179
166	175
64	126
45	189
73	224
97	107
169	240
99	115
159	165
129	227
58	59
11	195
165	176
27	32
198	203
198	233
22	71
186	199
102	115
20	23
56	65
5	8
52	53
32	41
118	220
188	232
36	52
12	13
48	54
20	43
141	177
120	144
73	84
103	112
31	100
92	118
24	27
0	4
87	241
131	148
37	179
198	219
60	116
72	135
115	235
159	164
21	67
30	34
5	19
100	151
199	221
184	185
102	112
58	109
57	126
119	200
15	61
56	66
52	54
213	214
96	115
17	100
50	119
177	201
53	93
15	17
13	20
144	220
92	149
30	86
0	5
134	176
57	69
63	123
171	202
132	183
65	109
40	219
46	51
97	105
55	65
159	167
30	35
167	173
184	203
122	138
107	240
144	149
74	90
207	218
122	144
48	189
96	169
0	94
114	231
119	203
104	160
133	210
32	43
75	79
12	15
130	222
186	217
120	204
44	45
87	239
29	195
203	208
3	5
207	237
13	100
192	201
16	39
74	229
2	70
106	146
45	53
49	50
59	121
116	126
57	68
171	188
104	105
33	51
5	61
119	179
136	179
75	228
127	216
60	135
46	48
97	104
103	231
72	137
182	210
55	64
230	238
159	166
191	213
132	148
42	185
47	200
98	240
98	99
74	91
12	100
102	231
24	38
56	68
118	211
47	93
130	223
82	87
128	194
125	166
131	202
144	222
16	24
120	122
196	213
63	135
0	7
147	201
33	50
132	177
4	26
88	90
164	166
168	176
46	49
97	111
49	93
11	25
68	109
157	162
209	211
167	175
52	93
89	91
74	88
188	192
83	91
106	235
24	39
114	146
101	104
138	226
56	69
85	198
142	209
60	63
36	48
69	72
130	220
83	228
96	105
21	23
80	228
111	231
9	179
76	205
9	28
131	188
99	240
13	17
55	126
20	100
24	31
205	241
51	179
193	198
37	93
37	46
112	240
153	172
138	207
161	166
9	203
167	174
62	64
236	241
27	39
159	173
123	126
95	146
98	146
37	50
107	110
125	164
0	61
111	113
143	170
91	237
104	112
57	64
108	146
60	109
16	26
221	224
55	121
116	121
92	226
7	11
170	232
104	108
33	48
56	126
98	235
61	70
198	225
37	45
168	178
2	41
154	156
159	163
161	165
14	151
168	174
154	240
125	159
19	61
9	119
85	196
142	215
36	50
83	230
48	93
11	35
92	142
111	112
63	66
104	113
136	189
66	68
99	101
51	119
13	15
3	9
211	234
177	232
72	145
1	8
92	227
68	116
196	208
10	28
205	239
147	202
4	5
17	39
37	189
22	195
46	52
154	157
103	146
228	229
101	113
161	164
110	112
5	29
184	208
155	157
83	205
229	238
208	214
6	25
190	213
114	115
86	100
8	9
146	235
118	215
202	210
131	210
154	162
79	236
96	108
82	83
159	168
6	219
158	177
125	162
147	177
53	200
95	99
122	207
3	8
141	170
149	212
205	238
76	236
171	192
156	180
146	160
166	167
175	204
88	205
46	53
97	99
16	151
49	81
1	150
11	29
234	238
148	210
77	229
209	215
0	150
170	202
75	89
47	53
16	100
102	107
72	170
148	192
58	116
81	189
24	43
0	195
147	148
57	135
66	126
160	231
28	38
66	145
108	169
154	163
177	194
79	239
162	173
111	114
